year,total_forcing_wm2,n2o_forcing_wm2,ch4_forcing_wm2,co2_forcing_wm2,n2o_concentration_ppb,ch4_concentration_ppb,co2_concentration_ppm,n2o_emissions_tg,ch4_emissions_tg,c_emissions_pg
2022,2.639184,.1899220000000001,.4641340000000014,2.202052000000002,330.2260959999999,1704.457479999997,415.8108940000002,11.552578,249.1016180000001,9.797460000000001
2023,2.666991000000003,.1914980000000002,.4591360000000009,2.226112999999998,330.7349939999999,1691.427219999998,417.6824260000003,11.543417,247.1366270000003,9.565989999999999
2024,2.694797999999999,.1930740000000002,.4541380000000004,2.250174000000001,331.243892,1678.396959999998,419.553958,11.534256,245.171636,9.334519999999998
2025,2.722605000000001,.1946500000000002,.4491399999999999,2.274234999999997,331.75279,1665.366699999999,421.4254900000001,11.525095,243.2066450000002,9.103049999999996
2026,2.750412000000004,.1962260000000002,.4441420000000011,2.298296000000001,332.2616879999998,1652.336439999999,423.2970220000002,11.51593400000001,241.2416539999999,8.871579999999994
2027,2.778219,.1978020000000003,.4391440000000006,2.322356999999997,332.7705859999999,1639.30618,425.1685540000003,11.506773,239.2766630000001,8.640109999999993
2028,2.806026000000003,.1993780000000003,.4341460000000001,2.346418,333.2794839999999,1626.275919999996,427.040086,11.497612,237.3116720000003,8.408639999999991
2029,2.833832999999998,.2009540000000003,.4291480000000014,2.370479000000003,333.788382,1613.245659999997,428.9116180000001,11.488451,235.346681,8.17716999999999
2030,2.86164,.20253,.42415,2.39454,334.29728,1600.2154,430.78315,11.47929,233.38169,7.9457
2031,2.875344000000002,.2039010000000001,.4212680000000004,2.406369999999999,334.743386,1592.903620000001,431.727075,11.459207,232.4454520000002,7.653509999999983
2032,2.889048000000003,.2052719999999999,.4183859999999999,2.418199999999999,335.189492,1585.591840000001,432.6709999999998,11.439124,231.5092140000002,7.361319999999978
2033,2.902752000000003,.2066430000000001,.4155040000000003,2.430029999999999,335.635598,1578.280060000001,433.6149249999999,11.419041,230.5729760000002,7.069129999999973
2034,2.916456,.2080139999999999,.4126219999999998,2.441859999999998,336.0817040000001,1570.968280000001,434.5588499999999,11.398958,229.6367380000002,6.776939999999968
2035,2.930160000000001,.2093850000000002,.4097400000000002,2.453689999999998,336.52781,1563.656500000001,435.5027749999999,11.378875,228.7005000000001,6.484749999999963
2036,2.943864000000001,.2107559999999999,.4068579999999997,2.465519999999998,336.973916,1556.344720000001,436.4467,11.358792,227.7642620000001,6.192559999999958
2037,2.957568000000002,.2121270000000002,.4039760000000001,2.477349999999998,337.420022,1549.032940000001,437.390625,11.338709,226.8280240000001,5.900370000000066
2038,2.971272000000003,.213498,.4010939999999996,2.489179999999998,337.866128,1541.721160000001,438.3345499999998,11.31862599999999,225.8917860000001,5.608180000000061
2039,2.984976000000003,.2148690000000002,.398212,2.501009999999997,338.312234,1534.409380000001,439.2784749999998,11.298543,224.9555480000001,5.315990000000056
2040,2.99868,.21624,.39533,2.51284,338.75834,1527.0976,440.2224,11.27846,224.01931,5.0238
2041,2.998578,.2171729999999998,.3921159999999997,2.516377000000001,339.0720679999999,1519.54182,440.470206,11.13222300000001,220.5465320000003,4.860089999999957
2042,2.998476,.2181059999999999,.3889019999999999,2.519914000000001,339.3857959999999,1511.98604,440.718012,10.98598600000003,217.073754,4.696379999999976
2043,2.998374,.219039,.385688,2.523451000000001,339.699524,1504.430259999999,440.965818,10.83974899999998,213.6009759999997,4.532669999999996
2044,2.998272,.2199719999999998,.3824740000000002,2.526988000000001,340.013252,1496.87448,441.213624,10.693512,210.1281980000003,4.368959999999959
2045,2.99817,.2209049999999999,.3792600000000004,2.530525000000001,340.3269799999999,1489.3187,441.46143,10.54727500000001,206.65542,4.205249999999978
2046,2.998068,.221838,.3760459999999997,2.534062,340.6407079999999,1481.762919999999,441.709236,10.40103800000003,203.1826419999998,4.041539999999998
2047,2.997966,.2227709999999998,.3728319999999998,2.537599000000001,340.954436,1474.20714,441.957042,10.25480099999999,199.7098640000004,3.87782999999996
2048,2.997864,.2237039999999999,.369618,2.541136000000001,341.268164,1466.65136,442.204848,10.108564,196.2370860000001,3.71411999999998
2049,2.997762,.224637,.3664040000000002,2.544673,341.5818919999999,1459.095579999999,442.4526540000001,9.962327000000016,192.7643079999998,3.550409999999999
2050,2.99766,.22557,.36319,2.54821,341.89562,1451.5398,442.70046,9.816090000000001,189.29153,3.3867
2051,2.989738000000003,.225947,.3595380000000006,2.547502,342.025229,1442.896379999998,442.597688,9.733040000000017,187.0085170000011,3.251480000000015
2052,2.981816000000002,.226324,.3558860000000008,2.546794,342.154838,1434.252959999998,442.494916,9.649990000000003,184.7255040000009,3.116260000000011
2053,2.973894000000001,.226701,.352234000000001,2.546086,342.2844470000001,1425.609539999998,442.392144,9.566939999999988,182.4424910000007,2.981040000000007
2054,2.965972000000001,.227078,.3485820000000004,2.545378,342.414056,1416.966120000001,442.289372,9.483890000000002,180.1594780000005,2.845820000000003
2055,2.95805,.227455,.3449300000000006,2.54467,342.543665,1408.322700000001,442.1866,9.400840000000017,177.8764650000012,2.710599999999999
2056,2.950127999999999,.227832,.3412780000000009,2.543962,342.673274,1399.67928,442.083828,9.317790000000002,175.593452000001,2.575380000000052
2057,2.942206000000002,.228209,.3376260000000011,2.543254,342.802883,1391.03586,441.981056,9.234739999999988,173.3104390000008,2.440160000000049
2058,2.934284000000002,.2285860000000001,.3339740000000004,2.542546,342.932492,1382.39244,441.878284,9.151690000000002,171.0274260000006,2.304940000000045
2059,2.926362000000001,.228963,.3303220000000007,2.541838,343.062101,1373.749019999999,441.7755119999999,9.068640000000016,168.7444130000013,2.169720000000041
2060,2.91844,.22934,.32667,2.54113,343.19171,1365.1056,441.67274,8.98559,166.4614,2.0345
2061,2.912038000000001,.229507,.324376,2.536512,343.246915,1359.660100000001,441.2535280000001,8.989204000000001,165.9455419999999,1.896429999999953
2062,2.905636000000001,.229674,.322082,2.531893999999999,343.30212,1354.214599999999,440.8343160000001,8.992818,165.429684,1.758359999999982
2063,2.899234000000002,.229841,.319788,2.527276000000001,343.357325,1348.7691,440.415104,8.996432,164.913826,1.620289999999954
2064,2.892832,.230008,.3174939999999999,2.522658,343.41253,1343.3236,439.995892,9.000046000000001,164.397968,1.482219999999984
2065,2.886430000000001,.230175,.3151999999999999,2.518039999999999,343.467735,1337.8781,439.5766800000001,9.00366,163.88211,1.344149999999956
2066,2.880028000000001,.230342,.3129059999999999,2.513422,343.52294,1332.4326,439.1574680000001,9.007274000000001,163.3662519999998,1.206079999999986
2067,2.873626000000002,.230509,.3106119999999999,2.508804,343.578145,1326.9871,438.7382560000001,9.010888000000001,162.8503939999998,1.068009999999958
2068,2.867224,.230676,.3083179999999999,2.504186000000001,343.63335,1321.5416,438.3190440000001,9.014502,162.3345359999998,.9299399999999878
2069,2.860822000000001,.230843,.3060239999999999,2.499568,343.688555,1316.096100000001,437.8998320000001,9.018115999999999,161.8186779999999,.7918699999999603
2070,2.85442,.23101,.30373,2.49495,343.74376,1310.6506,437.48062,9.02173,161.30282,.6538
2071,2.849791,.231134,.3026339999999998,2.488361999999999,343.785522,1308.126,436.894217,9.001662999999994,160.679605,.6001100000000008
2072,2.845161999999998,.231258,.3015379999999999,2.481774,343.827284,1305.6014,436.307814,8.981595999999996,160.0563900000002,.5464199999999977
2073,2.840532999999999,.231382,.3004419999999999,2.475185999999999,343.869046,1303.0768,435.721411,8.961528999999999,159.4331750000001,.4927299999999946
2074,2.835903999999999,.231506,.2993459999999999,2.468597999999998,343.910808,1300.5522,435.135008,8.941461999999994,158.80996,.4390400000000056
2075,2.831275,.23163,.2982499999999999,2.462009999999999,343.95257,1298.0276,434.548605,8.921394999999997,158.1867450000002,.3853500000000025
2076,2.826645999999998,.231754,.2971539999999999,2.455421999999999,343.994332,1295.503,433.9622019999999,8.901327999999999,157.5635300000001,.3316599999999994
2077,2.822016999999999,.231878,.2960579999999999,2.448834,344.036094,1292.9784,433.3757989999999,8.881260999999995,156.9403150000001,.2779699999999963
2078,2.817387999999999,.232002,.2949619999999999,2.442245999999999,344.077856,1290.4538,432.7893959999999,8.861193999999998,156.3171000000002,.2242800000000074
2079,2.812758999999998,.232126,.293866,2.435657999999998,344.119618,1287.9292,432.2029929999999,8.841126999999993,155.6938850000001,.1705900000000042
2080,2.80813,.23225,.29277,2.42907,344.16138,1285.4046,431.61659,8.821059999999999,155.07067,.1169
2081,2.803214000000001,.232275,.2919959999999999,2.422675,344.171327,1283.6923,431.0554030000001,8.797063999999999,154.4069890000001,.0784100000000052
2082,2.798298000000001,.2323,.2912219999999999,2.41628,344.181274,1281.98,430.4942160000001,8.773068000000002,153.7433080000001,.0399199999999951
2083,2.793382000000001,.232325,.290448,2.409884999999999,344.191221,1280.267699999999,429.9330290000003,8.749071999999998,153.0796270000001,.0014299999999992
2084,2.788466000000001,.23235,.289674,2.40349,344.201168,1278.5554,429.3718420000002,8.725076000000001,152.4159460000001,-.0370599999999968
2085,2.78355,.232375,.2888999999999999,2.397095,344.211115,1276.8431,428.8106550000002,8.701079999999997,151.7522650000001,-.0755500000000069
2086,2.778634,.2324,.2881260000000001,2.390700000000001,344.221062,1275.130799999999,428.2494680000002,8.677084000000001,151.0885840000001,-.1140400000000028
2087,2.773718000000001,.232425,.2873520000000001,2.384304999999999,344.231009,1273.4185,427.6882810000002,8.653087999999997,150.4249030000001,-.1525299999999987
2088,2.768802000000001,.23245,.286578,2.37791,344.240956,1271.7062,427.1270940000002,8.629092,149.7612219999999,-.1910200000000088
2089,2.763886000000001,.232475,.2858039999999999,2.371515,344.250903,1269.993899999999,426.5659070000002,8.605096000000003,149.0975409999999,-.2295100000000048
2090,2.75897,.2325,.28503,2.36512,344.26085,1268.2816,426.00472,8.581099999999999,148.43386,-.268
2091,2.754446999999999,.23242,.2843640000000001,2.359266000000002,344.236395,1266.81628,425.493794,8.553065999999987,147.7951840000001,-.2831599999999987
2092,2.749924,.23234,.283698,2.353412000000002,344.21194,1265.35096,424.9828680000001,8.525031999999989,147.156508,-.2983200000000004
2093,2.745400999999999,.23226,.283032,2.347558000000001,344.187485,1263.88564,424.4719419999999,8.496997999999991,146.517832,-.3134799999999984
2094,2.740877999999999,.23218,.2823660000000001,2.341704000000002,344.16303,1262.42032,423.961016,8.468963999999986,145.879156,-.32864
2095,2.736355,.2321,.2817000000000001,2.335850000000001,344.138575,1260.955,423.45009,8.440929999999987,145.2404799999999,-.3438000000000017
2096,2.731831999999999,.23202,.281034,2.329996000000001,344.11412,1259.48968,422.9391639999999,8.412895999999989,144.6018040000001,-.3589599999999997
2097,2.727309,.23194,.280368,2.324142000000002,344.089665,1258.02436,422.428238,8.384861999999991,143.9631280000001,-.3741200000000013
2098,2.722785999999999,.23186,.2797019999999999,2.318288000000001,344.06521,1256.55904,421.917312,8.356827999999993,143.3244520000001,-.3892799999999994
2099,2.718262999999999,.23178,.2790360000000001,2.312434000000001,344.040755,1255.09372,421.4063859999999,8.328793999999988,142.685776,-.404440000000001
2100,2.71374,.2317,.27837,2.30658,344.0163,1253.6284,420.89546,8.30076,142.0471,-.4196
