,date,year,co2_pg,ch4_tg,n2o_tg,hist_forcing_wm2,co2_forcing_rcp,ch4_forcing_rcp,n2o_forcing_rcp,total_forcing_rcp,rcp_co2_ppm,rcp_ch4_ppb,rcp_n2o_ppb,co2_pg_atm,ch4_tg_atm,n2o_tg_atm,co2_step,ch4_step,n2o_step,ch4_co2_decay,co2_ppm,ch4_ppb,n2o_ppb,co2_forcing,ch4_forcing,n2o_forcing,total_forcing_ghg,rcp_nonghg_forcing,historic_nonghg_forcings,total_forcing,t_os,t_eq,t_s
0,0.0,1765.0,0.01101,0.0,0.0,,,,,-0.29358740968702174,277.01467,721.89411,272.95961,0.01101,0.0,0.0,0.0,0.0,0.0,0.0,264.86123574732505,614.9970394797676,276.58077263223737,-0.24002461984091386,-0.06592886123925742,0.012366071393149523,-0.29358740968702174,0.0,,-0.29358740968702174,-0.022677947505414502,-0.2348699277496174,-0.08421362177623334
1,1.0,1766.0,0.03060154632,1.9632618999999998,0.005191085,,,,,-0.2930732292471894,277.01467,721.89411,272.95961,0.04023281280880877,1.9632618999999998,0.005191085,0.0,0.0,0.0,0.0,264.86492465802826,615.6770276690168,276.58142792333285,-0.23995010710683512,-0.06549142384878967,0.012368301708435352,-0.2930732292471894,0.0,,-0.2930732292471894,-0.03923277326856188,-0.23445858339775155,-0.0958482582060269
2,2.0,1767.0,0.050193096310000004,2.4364481,0.010116813,,,,,-0.29245083966670826,277.01467,721.89411,272.95961,0.08617025762457303,4.212880928524372,0.015262561302539897,0.0,0.0,0.0,0.0002802436072134413,264.8707235225308,616.45619746277,276.5826992854352,-0.2398329772697306,-0.06499049124083955,0.01237262884386194,-0.29245083966670826,0.0,,-0.29245083966670826,-0.0519602712662455,-0.2339606717333666,-0.10474038740171063
3,3.0,1768.0,0.06978464263,2.911105,0.015042803,,,,,-0.2917291705432255,277.01467,721.89411,272.95961,0.14762642940424348,6.723077301858929,0.030172067674910118,0.0,0.0,0.0,0.0006013629399981651,264.878481377031,617.3256198697159,276.5845813711193,-0.23967628228578342,-0.06443192284207569,0.012379034584633597,-0.2917291705432255,0.0,,-0.2917291705432255,-0.06214684396483596,-0.2333833364345804,-0.11180542678106185
4,4.0,1769.0,0.08937618894999999,3.3872782,0.019969063000000002,,,,,-0.29091506696664193,277.01467,721.89411,272.95961,0.22400409824476622,9.470570107070198,0.049877620849137064,0.0,0.0,0.0,0.0009596780921830956,264.88812283084707,618.2772313982596,276.58706888067195,-0.23948154831232424,-0.06382101952587604,0.01238750087155836,-0.29091506696664193,0.0,,-0.29091506696664193,-0.07054696528440352,-0.23273205357331356,-0.11758064088818744
5,5.0,1770.0,0.10896773894,3.8650146,0.024895601,,,,,-0.2900144450570551,277.01467,721.89411,272.95961,0.31487140327388785,12.43434080300994,0.07433761222100209,0.0,0.0,0.0,0.0013518658560903874,264.8995933684811,619.3037521435976,276.59015656167526,-0.2392498805160533,-0.06316257434083279,0.012398009799830995,-0.2900144450570551,0.0,,-0.2900144450570551,-0.07763036030888987,-0.23201155604564408,-0.12240090707254861
6,6.0,1771.0,0.13222928526,4.3443625,0.029822427000000002,,,,,-0.2890232007316962,277.01467,721.89411,272.95961,0.42354615209815527,15.595419327174692,0.1035108065778899,0.0,0.0,0.0,0.0017749259637528715,264.9133118098485,620.3986117044749,276.59383920884596,-0.2389728255005386,-0.062460918849835206,0.012410543618677671,-0.2890232007316962,0.0,,-0.2890232007316962,-0.08370533834965681,-0.23121856058535695,-0.12648417279800983
7,7.0,1772.0,0.15182083157999998,4.8253718,0.034749548,,,,,-0.2879565878440178,277.01467,721.89411,272.95961,0.5455889289589816,18.936690757188853,0.1373563358377473,0.0,0.0,0.0,0.00222615055497876,264.9287177500213,621.5558822191651,276.59811166324516,-0.23866170718470353,-0.06171996538817445,0.012425084728860157,-0.2879565878440178,0.0,,-0.2879565878440178,-0.08898294164355489,-0.23036527027521422,-0.1299838169467361
8,8.0,1773.0,0.17141238157,5.308093799999999,0.039676975,,,,,-0.28681831185472584,277.01467,721.89411,272.95961,0.6809407386437412,22.44272017088018,0.1758336998427233,0.0,0.0,0.0,0.002703096579463009,264.9458037418015,622.7702177046499,276.6029688123786,-0.23831668189155064,-0.060943245646375,0.01244161568319982,-0.28681831185472584,0.0,,-0.28681831185472584,-0.09361460853618275,-0.22945464948378066,-0.13300822041098614
9,9.0,1774.0,0.19100392789,5.7925816,0.044604715,,,,,-0.2856120084140186,277.01467,721.89411,272.95961,0.8294345717529152,26.099594573122772,0.21890275914587765,0.0,0.0,0.0,0.00320356079663611,264.96454870293525,624.0367993069783,276.6084055892858,-0.2379381818617078,-0.060133945735973526,0.012460119183662683,-0.2856120084140186,0.0,,-0.2856120084140186,-0.09771191800854616,-0.2284896067312149,-0.1356374477381201
