,year,t_s0.0,t_s0.05,t_s0.1,t_s0.15,t_s0.2,t_s0.25,t_s0.3,t_s0.35,t_s0.4,t_s0.45,t_s0.5,t_s0.55,t_s0.6,t_s0.65,t_s0.7,t_s0.75,t_s0.8,t_s0.85,t_s0.9,t_s0.95,t_s1.0,t_s1.05,t_s1.1,t_s1.15,t_s1.2,t_s1.25,t_s1.3,t_s1.35,t_s1.4,t_s1.45,t_s1.5,t_s1.55,t_s1.6,t_s1.65,t_s1.7,t_s1.75,t_s1.8,t_s1.85,t_s1.9,t_s1.95,t_s2.0
253,2018.0,0.0,0.00023784480399480223,0.0004756732593096391,0.0007134853682468911,0.000951281133110049,0.0011890605562019374,0.0014268236398238265,0.0016645703862774308,0.0019023007978633544,0.0021400148768822014,0.002377712625633688,0.0026153940464173075,0.0028530591415321105,0.0030907079132760362,0.0033283403639474685,0.0035659564958430146,0.00380355631126017,0.004041139812494876,0.004278707001843296,0.004516257881599817,0.0047537924540612675,0.004991310721520481,0.0052288126862714,0.0054662983506075236,0.005703767716821684,0.0059412207872062694,0.006178657564052781,0.006416078049653162,0.006653482246297138,0.00689087015627643,0.007128241781879874,0.00736559712539675,0.00760293618911656,0.00784025897532703,0.008077565486315663,0.008314855724370851,0.008552129691778099,0.00878938739082491,0.00902662882379568,0.009263853992977023,0.009501062900653334
254,2019.0,0.0,0.00031743679074436315,0.0006348444790724717,0.0009522230704439583,0.0012695725703177896,0.0015868929841502677,0.0019041843173968065,0.0022214465755112656,0.002538679763945062,0.002855883888149169,0.0031730589535725606,0.0034902049656615475,0.0038073219298628835,0.004124409851620214,0.004441468736376297,0.004758498589571669,0.005075499416645979,0.0053924712230366545,0.005709414014179792,0.006026327795511044,0.006343212572461621,0.006660068350464954,0.006976895134949146,0.007293692931343632,0.007610461745074959,0.007927201581567456,0.00824391244624545,0.008560594344530603,0.008877247281843026,0.009193871263602382,0.009510466295225006,0.009827032382127454,0.010143569529722729,0.010460077743423835,0.010776557028641554,0.011093007390785559,0.011409428835263968,0.011725821367482236,0.012042184992845373,0.012358519716756167,0.012674825544616741
255,2020.0,0.0,0.0003971885900151406,0.0007943316415850443,0.0011914291653791764,0.0015884811720647818,0.001985487672302222,0.002382448676751192,0.0027793641960656146,0.003176234240896747,0.003573058821889852,0.003969837949688637,0.004366571634931926,0.004763259888254989,0.005159902720289544,0.005556500141662202,0.005953052162996464,0.006349558794912724,0.006746020048026491,0.007142435932949276,0.00753880646029037,0.007935131640652404,0.008331411484637563,0.008727646002841816,0.009123835205858022,0.009519979104274823,0.00991607770867775,0.010312131029647675,0.010708139077762802,0.011104101863595783,0.011500019397717054,0.011895891690693272,0.01229171875308488,0.012687500595451873,0.013083237228347588,0.01347892866232403,0.01387457490792654,0.014270175975698907,0.01466573187618092,0.015061242619907489,0.01545670821741063,0.015852128679218147
256,2021.0,0.0,0.0004771031534573922,0.0009541406298669841,0.0014311124476842352,0.0019080186253543907,0.002384859181316701,0.002861634134001978,0.003338343501832597,0.003814987303223827,0.004291565556581389,0.004768078280304344,0.005244525492783314,0.0057209072124009275,0.00619722345753182,0.006673474246543076,0.007149659597792901,0.007625779529633059,0.008101834060405322,0.008577823208445245,0.009053746992079281,0.009529605429626997,0.010005398539399302,0.010481126339699331,0.010956788848822008,0.011432386085055146,0.01190791806667768,0.012383384811961662,0.012858786339169814,0.013334122666558645,0.013809393812375337,0.014284599794859965,0.014759740632245055,0.015234816342753366,0.015709826944602767,0.01618477245600003,0.016659652895147037,0.017134468280235016,0.017609218629449863,0.01808390396096815,0.018558524292958678,0.01903307964358314
257,2022.0,0.0,0.000557183484774626,0.001114277429908661,0.0016712818647428573,0.0022281968186024237,0.0027850223207996905,0.0033417584006296686,0.003898405087374268,0.0044549624103000784,0.0050114303986585895,0.005567809081687525,0.006124098488609064,0.006680298648630734,0.007236409590944959,0.007792431344729955,0.008348363939149284,0.008904207403352071,0.009459961766471014,0.010015627057626375,0.010571203305922428,0.011126690540448791,0.01168208879028132,0.0122373980844801,0.012792618452091453,0.013347749922146601,0.013902792523661667,0.014457746285639672,0.015012611237067652,0.015567387406917987,0.01612207482415018,0.016676673517707297,0.017231183516518644,0.01778560484949887,0.01833993754554797,0.018894181633551277,0.01944833714238081,0.020002404100892157,0.020556382537927353,0.02111027248231534,0.021664073962867292,0.022217787008383505
258,2023.0,0.0,0.0006374326519860141,0.0012747481552488615,0.0019119465536485691,0.0025490278910196285,0.003185992211171662,0.0038228395578889796,0.004459569974931021,0.005096183506031249,0.005732680194898698,0.006369060085216205,0.007005323220642179,0.007641469644810606,0.008277499401328825,0.008913412533781084,0.00954920908572321,0.010184889100689487,0.010820452622187338,0.011455899693699756,0.012091230358684424,0.01272644466057482,0.013361542642778002,0.013996524348676598,0.014631389821629703,0.015266139104970211,0.0159007722420057,0.016535289276020215,0.017169690250272485,0.017803975207996148,0.018438144192399974,0.019072197246668088,0.019706134413960186,0.020339955737410875,0.02097366126012945,0.02160725102520278,0.022240725075690193,0.022874083454628602,0.023507326205027823,0.024140453369876136,0.02477346499213473,0.02540636111474104
259,2024.0,0.0,0.0007178537954413144,0.0014355590630259485,0.0021531158653056437,0.002870524264789509,0.003587784323949794,0.00430489610521434,0.005021859670974127,0.0057386750835766165,0.006455342405331521,0.007171861698507254,0.007888233025330926,0.00860445644799146,0.009320532028636253,0.010036459829371625,0.010752239912266814,0.011467872339347984,0.012183357172602438,0.012898694473978622,0.013613884305382351,0.014328926728681912,0.015043821805704294,0.01575856959823696,0.016473170168028073,0.017187623576785604,0.01790192988617756,0.018616089157832416,0.01933010145333869,0.02004396683424603,0.020757685362064127,0.02147125709826203,0.022184682104270603,0.022897960441480514,0.023611092171243353,0.024324077354870965,0.025036916053636116,0.0257496083287716,0.02646215424147158,0.027174553852889805,0.02788680722414183,0.028598914416304577
260,2025.0,0.0,0.0007984501340292383,0.001596716566400147,0.002394799383071078,0.0031926986699404303,0.003990414512843099,0.00478794699755114,0.005585296209778434,0.006382462235175357,0.007179445159331221,0.007976245067772947,0.008772862045967944,0.009569296179321007,0.010365547553175869,0.011161616252815865,0.011957502363462158,0.012753205970274628,0.013548727158354534,0.014344066012739631,0.015139222618407722,0.015934197060276878,0.01672898942320189,0.017523599791979372,0.01831802825134443,0.01911227488597067,0.019906339780473292,0.020700223019404884,0.021493924687258747,0.02228744486846801,0.023080783647404735,0.023873941108381924,0.024666917335651295,0.02545971241340439,0.026252326425774797,0.02704475945683349,0.02783701159059282,0.02862908291100541,0.029420973501963932,0.030212683447301103,0.031004212830789246,0.031795561736143174
261,2026.0,0.0,0.0008792249706206512,0.0017582272454323977,0.0026370069390702078,0.0035155641660793435,0.004393899040914917,0.005272011677940558,0.00614990219143019,0.007027570695568475,0.007905017304449258,0.00878224213207579,0.009659245292363394,0.010536026899135686,0.01141258706612902,0.01228892590698738,0.013165043535266818,0.014040940064434348,0.014916615607866834,0.015792070278853876,0.016667304190593146,0.017542317456195722,0.018417110188682084,0.019291682500986784,0.020166034505951558,0.021040166316333764,0.021914078044798835,0.022787769803926494,0.02366124170620676,0.024534493864041274,0.025407526389744195,0.026280339395542418,0.02715293299357313,0.02802530729588648,0.028897462414446906,0.029769398461127805,0.03064111554771687,0.0315126137859143,0.032383893287333265,0.03325495416349922,0.034125796525849905,0.03499642048573737
262,2027.0,0.0,0.000960181697203133,0.0019200978573441496,0.002879748629564194,0.0038391341628756237,0.004798254606164676,0.005757110108187025,0.006715700817570891,0.007674026882818374,0.00863208845230301,0.009589885674271326,0.010547418696841282,0.011504687668005387,0.012461692735628915,0.013418434047449468,0.014374911751077857,0.015331125993999661,0.01628707692357345,0.017242764687031453,0.01819818943148066,0.019153351303899502,0.020108250451144505,0.02106288701994341,0.022017261156900725,0.022971373008493945,0.023925222721076,0.024878810440875032,0.02583213631399417,0.026785200486411975,0.027738003103981335,0.028690544312432564,0.029642824257369416,0.030594843084274626,0.03154660093850348,0.03249809796528824,0.03344933430973995,0.034400310116843746,0.035351025531460856,0.03630148069833128,0.03725167576207,0.03820161086717011
263,2028.0,0.0,0.0010413237999533642,0.002082335346647035,0.0031230348301267696,0.004163422440259357,0.005203498366735726,0.006243262799070282,0.007282715926600236,0.008321857938488275,0.009360689023720337,0.010399209371107165,0.011437419169282759,0.012475318606707475,0.013512907871666702,0.014550187152269967,0.015587156636453603,0.01662381651197764,0.017660166966430246,0.01869620818722506,0.01973194036160164,0.02076736367662635,0.02180247831919191,0.022837284476019182,0.02387178233365561,0.024905972078475447,0.025939853896682186,0.02697342797430613,0.028006694497205498,0.029039653651067976,0.03007230562140828,0.031104650593571703,0.03213668875273035,0.033168420283888445,0.034199845371875925,0.03523096420135596,0.03626177695681987,0.03729228382258842,0.03832248498281343,0.0393523806214775,0.04038197092239315,0.04141125606920526
264,2029.0,0.0,0.0011226548644400758,0.002244946855531227,0.00336687621119669,0.0044884431691203375,0.0056096479667488985,0.006730490841290404,0.007850972029716186,0.008971091768760875,0.01009085029492085,0.011210247844456678,0.012329284653393113,0.013447960957518656,0.014566276992386662,0.015684232993315117,0.016801829195387086,0.017919065833450487,0.019035943142120093,0.02015246135577642,0.0212686207085655,0.022384421434402002,0.023499863766965223,0.024614947939703535,0.025729674185832385,0.02684404273833607,0.0279580538299653,0.029071707693240967,0.030185004560452366,0.03129794466365832,0.032410528234687375,0.03352275550513695,0.03463462670637529,0.035746142069541076,0.036857301825544475,0.03796810620506541,0.039078555438557316,0.0401886497562427,0.041298389388117585,0.042407774563950174,0.04351680551328174,0.044625482465426414
265,2030.0,0.0,0.0012041785812648698,0.00240793973511777,0.0036112837549215904,0.004814210933725693,0.006016721564263028,0.00721881593895457,0.008420494349906216,0.009621757088912553,0.010822604447454198,0.012023036716699576,0.013223054187508243,0.014422657150424234,0.01562184589568405,0.016820620713214662,0.01801898189262885,0.019216929723234077,0.02041446449402784,0.02161158649369943,0.022808296010628615,0.024004593332890067,0.025200478748248933,0.02639595254416527,0.027591015007792485,0.028785666425977796,0.02997990708526377,0.031173737271887658,0.03236715727178252,0.033560167370577876,0.0347527678535986,0.03594495900586736,0.037136741112102634,0.03832811445672335,0.03951907932384424,0.0407096359972805,0.04189978476054468,0.043089525896849556,0.04427885968910816,0.04546778641993421,0.04665630637164053,0.0478444198262431
266,2031.0,0.0,0.0012858987527759602,0.002571321558860973,0.0038562687752188296,0.005140740758401652,0.006424737864557883,0.007708260449425408,0.008991308868336656,0.010273883476219492,0.011555984627594551,0.012837612676579013,0.014118767976884827,0.015399450881822041,0.01667966174429747,0.017959400916815582,0.019238668751478283,0.020517465599988682,0.02179579181364888,0.023073647743360404,0.024351033739625993,0.025627950152551593,0.026904397331843466,0.028180375626811305,0.02945588538636823,0.030730926959032123,0.032005500692924294,0.03327960693577259,0.03455324603490961,0.03582641833727518,0.03709912418941608,0.038371363937486525,0.039643137927249494,0.040914446504076274,0.04218529001294824,0.04345566879845664,0.04472558320480369,0.04599503357580259,0.04726402025487886,0.0485325435850692,0.049800603909025964,0.05106820156901293
267,2032.0,0.0,0.001367819278048632,0.002735100092529752,0.0041018428727717104,0.005468048047580165,0.006833716045241189,0.008198847293521494,0.009563442219666207,0.010927501250404204,0.012291024811945217,0.01365401332998406,0.015016467229698183,0.01637838693575122,0.017739772872291892,0.01910062546295599,0.020460945130866826,0.021820732298636347,0.023179987388365797,0.02453871082164638,0.025896903019559048,0.027254564402679593,0.028611695391073333,0.029968296404299988,0.03132436786141524,0.03267991018096694,0.03403492378100159,0.03538940907906074,0.03674336649218368,0.03809679643690966,0.03944969932927522,0.04080207558481819,0.04215392561857634,0.04350524984509008,0.04485604867840176,0.04620632253205681,0.04755607181910659,0.04890529695210355,0.050253998343110284,0.051602176403693356,0.05294983154492661,0.054296964177393825
268,2033.0,0.0,0.0014499441587414452,0.0028992833058896217,0.004348017952523264,0.00579614860906652,0.007243675785283177,0.008690599990283543,0.010136921732523785,0.011582641519807035,0.013027759859284282,0.014472277257456145,0.015916194220171986,0.01735951125263613,0.01880222885940208,0.020244347544378982,0.021685867810830706,0.02312679016137631,0.024567115097993142,0.02600684312201551,0.02744597473413868,0.028884510434417532,0.030322450722267913,0.03175979609646973,0.03319654705516584,0.0346327040958645,0.036068267715439584,0.0375032384101317,0.03893761667555107,0.04037140300667574,0.0418045978978554,0.04323720184280977,0.04466921533463264,0.046100638865790966,0.04753147292812554,0.04896171801285476,0.05039137461057153,0.051820443211249234,0.05324892430423911,0.0546768183782711,0.05610412592145897,0.057530847421298326
269,2034.0,0.0,0.0015322775037514003,0.003063879381998369,0.004594806237586457,0.00612505867254276,0.007654637288076804,0.009183542684583212,0.010711775461642148,0.012239336218019758,0.013766225551673283,0.015292444059747723,0.0168179923385825,0.018342870983707682,0.01986708058984954,0.02139062175093076,0.022913495060070677,0.024435701109587704,0.025957240491002675,0.027478113795036396,0.028998321611615197,0.03051786452986871,0.03203674313813276,0.03355495802395225,0.03507250977408294,0.036589398974487874,0.03810562621034386,0.03962119206604253,0.04113609712518973,0.042650341970606576,0.04416392718433504,0.04567685334763416,0.047189121040983606,0.048700730844087436,0.05021168333587189,0.05172197909448739,0.053231618697312966,0.05474060272095427,0.05624893174124579,0.057756606333254634,0.05926362707127675,0.06076999452884557
270,2035.0,0.0,0.0016148235332389405,0.0032288967252198653,0.004842220281212839,0.0064547949054789555,0.008066621301273003,0.009677700170846126,0.011288032215446275,0.012897618135320865,0.014506458629719665,0.016114554396894354,0.017721906134103405,0.019328514537611197,0.020934380302691125,0.022539504123629595,0.02414388669372336,0.025747528705285738,0.027350430849645502,0.02895259381715176,0.030554018297172636,0.03215470497809969,0.03375465454734705,0.035353867691356955,0.03695234509559908,0.03855008744457322,0.040147095421809276,0.04174336970987236,0.04333891099036391,0.04493371994392015,0.046527797250218494,0.04812114358797581,0.04971375963495439,0.051305646067957955,0.052896803562838546,0.05448723279449608,0.056076934436880777,0.05766590916299563,0.059254157644895056,0.060841680553691546,0.062428478559553024,0.06401455233170861
271,2036.0,0.0,0.0016975865821855507,0.003394343968320168,0.00509027297740916,0.006785374427229485,0.00847964913433108,0.010173097914037532,0.011865721580452515,0.013557520946458457,0.015248496823721425,0.01693865002269135,0.018627981352607792,0.02031649162149929,0.02200418163618778,0.023691052202288176,0.025377104124215455,0.027062338205183334,0.028746755247207822,0.030430356051110108,0.03211314141651789,0.03379511214187003,0.03547626902441481,0.03715661286021721,0.03883614444415873,0.04051486456993847,0.04219277403007826,0.043869873615924426,0.04554616411764778,0.04722164632424963,0.04889632102356112,0.050570189002246746,0.052243251045807515,0.0539155079385818,0.05558696046374845,0.057257609403329246,0.058927455538189566,0.060596499648044144,0.06226474251145708,0.06393218490584252,0.06559882760747016,0.06726467139146597
272,2037.0,0.0,0.001780571103523254,0.0035602299786914315,0.005338977570227499,0.007116814821369832,0.008893742673872218,0.010669762068008515,0.012444873942576873,0.014219079234900622,0.015992378880832048,0.017764773814757717,0.01953626496959804,0.02130685327681281,0.02307653966640366,0.024845325066917834,0.026613210405449284,0.028380196607643793,0.030146284597700967,0.03191147529837801,0.033675769630992836,0.03543916851542517,0.037201672870122104,0.03896328361210033,0.040724001656947895,0.04248382791882932,0.04424276331048693,0.04600080874324375,0.047757965127008806,0.04951423337027783,0.05126961438013611,0.053024109062262514,0.054777718320932145,0.05653044305902055,0.058282284178003074,0.06003324257796194,0.06178331915758761,0.06353251481417876,0.0652808304436503,0.06702826694053354,0.06877482519797784,0.07052050610775762
273,2038.0,0.0,0.00186378167069301,0.003726563863446497,0.0055883476613658445,0.007449134145772307,0.00930892439621056,0.011167719490449812,0.013025520504490018,0.014882328512564325,0.01673814458714329,0.01859296979893932,0.020446805216910224,0.022299651908262108,0.024151510938456244,0.026002383371208637,0.02785227026849668,0.029701172690563826,0.03154909169592157,0.03339602834135302,0.03524198368191822,0.03708695877095636,0.038930954660091555,0.04077397239923464,0.04261601303658891,0.04445707761865103,0.04629716719021815,0.048136282794388974,0.04997442547256914,0.05181159626447451,0.05364779620813409,0.055483026339894215,0.05731728769442368,0.0591505813047144,0.06098290820208785,0.06281426941619772,0.06464466597503349,0.06647409890492284,0.06830256923053812,0.0701300779748979,0.07195662615937137,0.07378221480367975
274,2039.0,0.0,0.0019472229793107143,0.0038933549727229178,0.005838397215078617,0.007782350939103511,0.009725217375404771,0.011666997752477481,0.013607693296712409,0.015547305232397779,0.017485834781725274,0.01942328316479447,0.0213596515996195,0.0232949413021295,0.025229153486180156,0.02716228936355125,0.02909435014395667,0.031025337035047063,0.03295525124241516,0.03488409396959957,0.03681186641809031,0.03873856978733503,0.04066420527473902,0.04258877407567563,0.0445122773834874,0.04643471638949115,0.04835609228298399,0.05027640625124663,0.05219565947954763,0.05411385315115069,0.05603098844731491,0.05794706654730408,0.059862088628388266,0.06177605586584756,0.06368896943298008,0.06560083050110332,0.06751164023956169,0.06942139981572604,0.07133011039500436,0.07323777314084179,0.07514438921472699,0.07704995977619511
275,2040.0,0.0,0.002030899847181189,0.004060612899678517,0.006089140558148465,0.00811648422073974,0.010142645283099938,0.0121676251383811,0.014191425177246142,0.016214046787874636,0.018235491355969025,0.020255760264759726,0.022274854895012464,0.024292776625033374,0.026309526830675445,0.028325106885342954,0.030339518159999468,0.032352762023172055,0.03436483984095795,0.03637575297703122,0.03838550279264519,0.04039409064664312,0.042401517895460206,0.04440778589312977,0.04641289599129195,0.04841684953919545,0.05041964788370645,0.052421292369311256,0.0544217843381265,0.05642112512989783,0.05841931608201323,0.06041635852950389,0.06241225380505089,0.06440700323899007,0.0664006081593207,0.0683930698917059,0.07038438975948358,0.07237456908366813,0.07436360918295737,0.07635151137373741,0.0783382769700891,0.0803239072837938
276,2041.0,0.0,0.0021148172109528574,0.004228347473806959,0.006340592369829423,0.00845155347734039,0.01056123237172124,0.012669630625425476,0.014776749807979161,0.01688259148599447,0.0189871572231739,0.02109044858031872,0.023192467115334736,0.02529321438324228,0.027392691936180658,0.02949090132341614,0.03158784409135085,0.03368352178352829,0.03577793594063916,0.03787108810053219,0.03996297979821728,0.04205361256587592,0.044142987932865196,0.04623110742572756,0.0483179725681957,0.050403584881201446,0.05248794588288064,0.05457105708858112,0.0566529200108703,0.05873353615954113,0.06081290704161901,0.06289103416136865,0.06496791902030186,0.06704356311718307,0.06911796794803604,0.07119113500615226,0.07326306578209607,0.0753337617637122,0.07740322443613135,0.07947145528177879,0.08153845578038021,0.08360422740896656
277,2042.0,0.0,0.002198980177320564,0.004396568863118455,0.0065927678348112195,0.008787578866378265,0.010981003728364414,0.013173044187894778,0.015363702008677649,0.01755297895101826,0.01974087677182479,0.021927397224619227,0.024112542059542275,0.026296313023368434,0.028478711859509342,0.030659740308025096,0.032839400105631356,0.03501769298571,0.03719462067831625,0.03937018491018818,0.041544387404753635,0.04371722988214044,0.0458887140591866,0.048058841649443185,0.05022761436318923,0.05239503390743527,0.054561101985935334,0.056725820299192264,0.05888919054446973,0.061051214415795085,0.06321189360397406,0.06537122979659449,0.06752922467803679,0.06968587992948039,0.07184119722891369,0.07399517825114188,0.0761478246677938,0.07829913814733169,0.08044912035505836,0.08259777295312576,0.08474509760054172,0.08689109595318079
278,2043.0,0.0,0.0022833940214124215,0.004565287570870602,0.006845682638249695,0.009124581209428051,0.011401985266296322,0.013677896786768784,0.015952317744796884,0.018225250110374347,0.020496695849553603,0.022766656924452455,0.025035135293266286,0.027302132910278054,0.029567651725870947,0.03183169368653527,0.03409426073488131,0.03635535480965002,0.03861497784572254,0.04087313177412999,0.0431298185220641,0.045385040012889455,0.04763879816615102,0.04989109489758592,0.05214193211913387,0.05439131173894518,0.05663923566139362,0.05888570578708485,0.06113072401286712,0.06337429223184099,0.06561641233336934,0.06785708620308761,0.0700963157229122,0.07233410277105401,0.07457044922202405,0.0768053569466447,0.07903882781206284,0.08127086368175251,0.08350146641553291,0.08573063786957036,0.08795837989639432,0.09018469434490228
279,2044.0,0.0,0.0023680641872252384,0.004734514436394166,0.007099352966922989,0.009462581993606278,0.011824203726630289,0.014184220371585177,0.016542634129478095,0.018899447196746078,0.021254661765268246,0.0236082800223818,0.02596030415088757,0.028310736329070885,0.03065957873070957,0.03300683352508682,0.03535250287700431,0.03769658894679484,0.040039093890335,0.042380019859056706,0.04471936899996032,0.04705714345562639,0.049393345364228125,0.051727976859544,0.05406104007096979,0.05639253712352965,0.05872247013788945,0.061050841230368746,0.06337765251295258,0.06570290609330165,0.06802660407476901,0.07034874855640538,0.07266934163297734,0.07498838539497465,0.07730588192862387,0.07962183331589956,0.08193624163453839,0.08424910895804438,0.08656043735570806,0.0888702288926142,0.0911784856296527,0.0934852096235319
280,2045.0,0.0,0.002452996288608844,0.0049042606369980035,0.007353795512008432,0.00980160337516267,0.012247686682680392,0.014692047885493498,0.017134689429258776,0.019575613754380772,0.02201482329601645,0.02445232048410073,0.026888107743353817,0.029322187493299845,0.03175456214828243,0.034185234117476426,0.03661420580490615,0.03904147960946025,0.041467057924902795,0.043890943139891725,0.0463131376379915,0.04873364379768885,0.05115246399240636,0.05356960059051952,0.05598505595536607,0.058398832445266446,0.06081093241353397,0.06322135820849017,0.0656301121734808,0.06803719664688579,0.07044261396213991,0.07284636644774034,0.07524845642726397,0.07764888621938204,0.08004765813787307,0.08244477449163456,0.08484023758470238,0.08723404971625826,0.08962621318064778,0.09201673026739265,0.09440560326120417,0.09679283444199815
281,2046.0,0.0,0.0025381961100798822,0.00507453768954047,0.007609027471351615,0.010141668182388042,0.01267246254344867,0.015201413269274378,0.017728523068565538,0.02025379464400201,0.02277723069225912,0.02529883390402632,0.02781860696402516,0.030336552551028184,0.03285267333787356,0.03536697199148686,0.03787945117289526,0.04039011353724842,0.04289896173383112,0.04540599840608617,0.04791122619162769,0.05041464772226112,0.05291626562399898,0.05541608251707664,0.05791410101597427,0.06041032372942712,0.06290475326045009,0.065397392206346,0.06788824315873132,0.07037730870354642,0.07286459142107571,0.07535009388596059,0.07783381866722294,0.08031576832827314,0.0827959454269338,0.08527435251545068,0.08775099214051485,0.09022586684327116,0.09269897915934244,0.09517033161883992,0.09763992674638411,0.10010776706111613
282,2047.0,0.0,0.0026236696070767174,0.00524535745087773,0.007865066550045707,0.010482799916268215,0.013098560554297478,0.015712351461973917,0.01832417563024702,0.02093403604319688,0.023541935678052628,0.026147877505219075,0.028751864488291812,0.031353899584083855,0.033953985742641635,0.036552125907268085,0.03914832301454352,0.041742579994347384,0.04433489976987537,0.04692528525766315,0.04951373936760595,0.05210026500297715,0.05468486506045145,0.05726754243012344,0.059848299995527654,0.06242714063365895,0.06500406721499252,0.06757908260350298,0.07015218965668613,0.0727233912255758,0.0752926901547668,0.07786008928243104,0.08042559144034067,0.08298919945388317,0.08555091614208665,0.08811074431763144,0.09066868678687712,0.09322474634987588,0.09577892580039427,0.09833122792593274,0.10088165550774097,0.10343021132084185
283,2048.0,0.0,0.002709422905369463,0.005416732116623191,0.008121930958485013,0.010825022747769086,0.013526010793408538,0.01622489839647634,0.018921688850212615,0.02161638544005129,0.024308991443640515,0.026999510130873094,0.029687944763905794,0.03237429859718777,0.03505857487748343,0.037740776843897095,0.040420907727896305,0.043098970753339794,0.0457749691364957,0.04844890608607155,0.0511207848032329,0.05379060848163242,0.056458380307428335,0.05912410345931174,0.061787781108530115,0.06444941641890756,0.06710901254687207,0.06976657264147557,0.07242209984442072,0.07507559729007851,0.077727068105518,0.08037651541052337,0.08302394231762067,0.08566935193209835,0.08831274735203021,0.09095413166829847,0.0935935079646173,0.09623087931755148,0.09886624879654393,0.1014996194639326,0.10413099437497664,0.10676037657787618
284,2049.0,0.0,0.0027954622993457967,0.005588674217658518,0.008379639407036343,0.011168361510619285,0.013954844162614277,0.016739090988327376,0.019521105604192623,0.0223008916178018,0.02507845262793129,0.027853792224573404,0.030626913988963445,0.03339782149361081,0.03616651830232409,0.03893300797024368,0.04169729404386624,0.04445938006107575,0.047219269551170395,0.049976966034890324,0.0527324730244465,0.05548579402354892,0.05823693252743101,0.06098589202288185,0.06373267598827015,0.06647728789357288,0.06921973120040281,0.07196000936203362,0.07469812582343249,0.07743408402127727,0.08016788738399394,0.08289953933177463,0.08562904327661136,0.08835640262231537,0.09108162076454929,0.09380470109085026,0.09652564698065813,0.09924446180533941,0.10196114892821306,0.10467571170458001,0.10738815348174335,0.11009847759903879
285,2050.0,0.0,0.002881794248776437,0.005761196613606412,0.00863821109617069,0.01151284168802924,0.014385092370660324,0.01725496711549024,0.02012246988392974,0.022987604627407343,0.025850375287403526,0.02871078579548314,0.03156884007333183,0.03442454203278622,0.037277895575866804,0.04012890459481677,0.042977572972126676,0.04582390458057484,0.04866790328325421,0.05150957293360925,0.0543489173754641,0.05718594044305947,0.06002064596108192,0.06285303774469564,0.0656831195995764,0.06851089532194021,0.07133636869857751,0.0741595435068847,0.07698042351489387,0.0797990124813035,0.08261531415551282,0.08542933227764893,0.0882410705786012,0.09105053278004682,0.09385772259448855,0.09666264372527733,0.09946529986665009,0.10226569470375324,0.10506383191267643,0.10785971516048343,0.11065334810523764,0.11344473439603675
286,2051.0,0.0,0.0029684253733934796,0.005934312481937543,0.008897665700035251,0.011858489390698335,0.014816787905587159,0.017772565585049804,0.020725826758162036,0.023676575742768602,0.02662481684551765,0.02957055436190492,0.032513792576309264,0.035454535762031725,0.03839278818133618,0.04132855408548464,0.04426183771477543,0.0471926432985883,0.05012097505540947,0.0530468371928805,0.055970233907830735,0.05889116938631522,0.06180964780365139,0.06472567332445855,0.06763925010269212,0.07055038228168087,0.07345907399416474,0.07636532936232743,0.07926915249784017,0.08217054750188879,0.08506951846521549,0.08796606946815277,0.09086020458065924,0.09375192786235509,0.09664124336255586,0.09952815512031132,0.10241266716443631,0.10529478351354782,0.10817450817609986,0.11105184515041544,0.11392679842472431,0.11679937197719603
287,2052.0,0.0,0.003055362461478861,0.006108035335021356,0.009158023391858672,0.012205331390434004,0.015249964076452738,0.01829192618292419,0.021331222430209795,0.024367857526068182,0.027401836165698246,0.030433163031788002,0.03346184279455411,0.036487880111792936,0.03951127962891876,0.04253204597901261,0.045550183782863574,0.04856569764901364,0.051578592173800564,0.05458887194140272,0.05759654152388083,0.06060160548122173,0.06360406836137988,0.06660393470032377,0.0696012090220739,0.07259589583874648,0.0755879996505966,0.07857752494605941,0.08156447620179197,0.08454885788271449,0.0875306744420512,0.09050993032137278,0.09348662995063606,0.09646077774822537,0.09943237812099381,0.10240143546430147,0.10536795416205935,0.10833193858676493,0.11129339309954567,0.11425232205019675,0.11720872977722263,0.12016262060787297
288,2053.0,0.0,0.0031426124621036777,0.0062823790045469785,0.009419304820484475,0.012553395088759522,0.015684654973954215,0.018813089626446677,0.0219387041824588,0.02506150376411309,0.028181493479479958,0.031298678422633675,0.03441306367370034,0.03752465429891316,0.0406334553506591,0.04373947186753169,0.04684270887438435,0.04994317138237436,0.05304086438901878,0.05613579287824333,0.059227961820427666,0.06231737617246047,0.06540404087778606,0.06848796086645192,0.0715691410551611,0.07464758634731705,0.0777233016330734,0.08079629178938275,0.08386656168004447,0.08693411615575064,0.08999896005413532,0.09306109819981945,0.09612053540446208,0.09917727646680197,0.10223132617270814,0.10528268929522278,0.10833137059461229,0.11137737481840793,0.11442070670145332,0.11746137096595288,0.12049937232151242,0.1235347154651878
